season,week,celebrity_name,simulated_vote_share,vote_percentage,avg_judge_score,status,num_valid_simulations,valid_percentage
10,4,Niecy Nash,0.107589,10.758869,6.000000,存活,29377,29.377000
10,4,Kate Gosselin,0.105817,10.581699,5.333333,存活,29377,29.377000
10,4,Aiden Turner,0.036640,3.663995,5.500000,淘汰,29377,29.377000
10,5,Nicole Scherzinger,0.181776,18.177580,9.666667,存活,36919,36.919000
10,5,Evan Lysacek,0.167568,16.756806,9.000000,存活,36919,36.919000
10,5,Jake Pavelka,0.140877,14.087744,7.666667,存活,36919,36.919000
10,5,Erin Andrews,0.133471,13.347141,7.333333,存活,36919,36.919000
10,5,Niecy Nash,0.115640,11.564050,6.000000,存活,36919,36.919000
10,5,Chad Ochocinco,0.113152,11.315239,6.000000,存活,36919,36.919000
10,5,Pamela Anderson,0.104934,10.493367,7.000000,存活,36919,36.919000
10,5,Kate Gosselin,0.042581,4.258074,5.000000,淘汰,36919,36.919000
10,6,Nicole Scherzinger,0.189738,18.973840,11.999967,存活,40905,40.905000
10,6,Erin Andrews,0.173335,17.333497,11.333333,存活,40905,40.905000
10,6,Chad Ochocinco,0.163342,16.334172,10.333300,存活,40905,40.905000
10,6,Evan Lysacek,0.143122,14.312237,9.000000,存活,40905,40.905000
10,6,Niecy Nash,0.140533,14.053286,8.666600,存活,40905,40.905000
10,6,Pamela Anderson,0.126703,12.670338,9.999933,存活,40905,40.905000
10,6,Jake Pavelka,0.063226,6.322629,8.333300,淘汰,40905,40.905000
10,7,Niecy Nash,0.194067,19.406690,8.166667,存活,42095,42.095000
10,7,Nicole Scherzinger,0.187350,18.735033,9.000000,存活,42095,42.095000
10,7,Evan Lysacek,0.185025,18.502533,9.000000,存活,42095,42.095000
10,7,Chad Ochocinco,0.178441,17.844099,8.666667,存活,42095,42.095000
10,7,Erin Andrews,0.170473,17.047316,8.500000,存活,42095,42.095000
10,7,Pamela Anderson,0.084643,8.464329,8.500000,淘汰,42095,42.095000
10,8,Nicole Scherzinger,0.252061,25.206146,9.833333,存活,51187,51.187000
10,8,Evan Lysacek,0.226030,22.602993,8.833333,存活,51187,51.187000
10,8,Erin Andrews,0.220288,22.028785,8.833333,存活,51187,51.187000
10,8,Chad Ochocinco,0.193584,19.358426,7.500000,存活,51187,51.187000
10,8,Niecy Nash,0.108036,10.803650,7.166667,淘汰,51187,51.187000
10,9,Nicole Scherzinger,0.289948,28.994752,9.833333,存活,60853,60.853000
10,9,Evan Lysacek,0.286847,28.684675,9.833333,存活,60853,60.853000
10,9,Erin Andrews,0.265518,26.551817,9.333333,存活,60853,60.853000
10,9,Chad Ochocinco,0.157688,15.768755,8.666667,淘汰,60853,60.853000
10,10,Nicole Scherzinger,0.349478,34.947823,9.592567,淘汰,100000,100.000000
10,10,Evan Lysacek,0.328098,32.809820,8.962900,淘汰,100000,100.000000
10,10,Erin Andrews,0.322424,32.242357,8.999933,淘汰,100000,100.000000
11,1,Jennifer Grey,0.112891,11.289067,8.000000,存活,14526,14.526000
11,1,Kyle Massey,0.108302,10.830190,7.666667,存活,14526,14.526000
11,1,Brandy,0.107026,10.702590,7.666667,存活,14526,14.526000
11,1,Kurt Warner,0.088585,8.858518,6.333333,存活,14526,14.526000
11,1,Audrina Patridge,0.086854,8.685411,6.333333,存活,14526,14.526000
11,1,Florence Henderson,0.085635,8.563468,6.000000,存活,14526,14.526000
11,1,Bristol Palin,0.082553,8.255346,6.000000,存活,14526,14.526000
11,1,The Situation,0.082432,8.243183,5.000000,存活,14526,14.526000
11,1,Margaret Cho,0.082393,8.239266,5.000000,存活,14526,14.526000
11,1,Rick Fox,0.081892,8.189212,7.333333,存活,14526,14.526000
11,1,Michael Bolton,0.075538,7.553809,5.333333,存活,14526,14.526000
11,1,David Hasselhoff,0.005899,0.589941,5.000000,淘汰,14526,14.526000
11,2,Jennifer Grey,0.116850,11.685043,8.000000,存活,28835,28.835000
11,2,Audrina Patridge,0.107955,10.795513,7.666667,存活,28835,28.835000
11,2,Kyle Massey,0.107323,10.732348,7.333333,存活,28835,28.835000
11,2,Bristol Palin,0.102934,10.293442,7.333333,存活,28835,28.835000
11,2,Brandy,0.101252,10.125184,7.000000,存活,28835,28.835000
11,2,Kurt Warner,0.100890,10.089039,7.000000,存活,28835,28.835000
11,2,Florence Henderson,0.092771,9.277131,6.333333,存活,28835,28.835000
11,2,Margaret Cho,0.084993,8.499255,6.000000,存活,28835,28.835000
11,2,The Situation,0.084629,8.462922,6.000000,存活,28835,28.835000
11,2,Rick Fox,0.080559,8.055862,7.000000,存活,28835,28.835000
11,2,Michael Bolton,0.019843,1.984260,4.000000,淘汰,28835,28.835000
11,3,Audrina Patridge,0.124051,12.405055,8.666667,存活,30786,30.786000
11,3,Jennifer Grey,0.118666,11.866563,8.000000,存活,30786,30.786000
11,3,Brandy,0.118419,11.841884,8.000000,存活,30786,30.786000
11,3,Kyle Massey,0.114482,11.448163,7.666667,存活,30786,30.786000
11,3,Kurt Warner,0.112837,11.283691,7.666667,存活,30786,30.786000
11,3,Florence Henderson,0.099992,9.999184,6.666667,存活,30786,30.786000
11,3,The Situation,0.095844,9.584367,6.666667,存活,30786,30.786000
11,3,Rick Fox,0.094039,9.403861,8.000000,存活,30786,30.786000
11,3,Bristol Palin,0.091230,9.123008,6.333333,存活,30786,30.786000
11,3,Margaret Cho,0.030442,3.044223,6.000000,淘汰,30786,30.786000
11,4,Jennifer Grey,0.168331,16.833122,9.333333,存活,33255,33.255000
11,4,Brandy,0.143546,14.354650,8.000000,存活,33255,33.255000
11,4,Audrina Patridge,0.133985,13.398467,7.666667,存活,33255,33.255000
11,4,Kyle Massey,0.121885,12.188476,6.666667,存活,33255,33.255000
11,4,Florence Henderson,0.107036,10.703636,5.833333,存活,33255,33.255000
11,4,Kurt Warner,0.101741,10.174137,5.666667,存活,33255,33.255000
11,4,Bristol Palin,0.094946,9.494580,5.333333,存活,33255,33.255000
11,4,Rick Fox,0.093971,9.397052,6.500000,存活,33255,33.255000
11,4,The Situation,0.034559,3.455880,4.666667,淘汰,33255,33.255000
11,5,Brandy,0.159795,15.979481,9.000000,存活,12920,12.920000
11,5,Kyle Massey,0.157237,15.723703,6.666667,存活,12920,12.920000
11,5,Jennifer Grey,0.150609,15.060924,8.333333,存活,12920,12.920000
11,5,Kurt Warner,0.142037,14.203724,8.000000,存活,12920,12.920000
11,5,Bristol Palin,0.136122,13.612229,6.000000,存活,12920,12.920000
11,5,Audrina Patridge,0.135346,13.534555,7.666667,存活,12920,12.920000
11,5,Rick Fox,0.115532,11.553223,8.000000,存活,12920,12.920000
11,5,Florence Henderson,0.003322,0.332161,7.000000,淘汰,12920,12.920000
11,6,Kyle Massey,0.189356,18.935588,9.999967,存活,6528,6.528000
11,6,Jennifer Grey,0.183123,18.312270,9.666667,存活,6528,6.528000
11,6,Brandy,0.171219,17.121915,11.999967,存活,6528,6.528000
11,6,Bristol Palin,0.169939,16.993915,9.333267,存活,6528,6.528000
11,6,Rick Fox,0.148522,14.852176,10.000000,存活,6528,6.528000
11,6,Kurt Warner,0.136150,13.615019,7.333300,存活,6528,6.528000
11,6,Audrina Patridge,0.001691,0.169118,10.666600,淘汰,6528,6.528000
11,7,Kyle Massey,0.188969,18.896904,8.375000,存活,38370,38.370000
11,7,Jennifer Grey,0.185083,18.508257,9.125000,存活,38370,38.370000
11,7,Brandy,0.183831,18.383116,9.125000,存活,38370,38.370000
11,7,Bristol Palin,0.176473,17.647334,8.125000,存活,38370,38.370000
11,7,Kurt Warner,0.174078,17.407804,8.750000,存活,38370,38.370000
11,7,Rick Fox,0.091566,9.156585,8.625000,淘汰,38370,38.370000
11,8,Bristol Palin,0.254501,25.450060,7.833333,存活,18284,18.284000
11,8,Jennifer Grey,0.241825,24.182504,9.500000,存活,18284,18.284000
11,8,Brandy,0.239655,23.965542,9.500000,存活,18284,18.284000
11,8,Kyle Massey,0.238546,23.854555,9.333333,存活,18284,18.284000
11,8,Kurt Warner,0.025473,2.547338,8.000000,淘汰,18284,18.284000
11,9,Bristol Palin,0.377856,37.785612,8.833333,存活,16016,16.016000
11,9,Jennifer Grey,0.313839,31.383855,10.000000,存活,16016,16.016000
11,9,Kyle Massey,0.303252,30.325169,9.666667,存活,16016,16.016000
11,9,Brandy,0.005054,0.505364,9.500000,淘汰,16016,16.016000
11,10,Jennifer Grey,0.358478,35.847782,10.000000,淘汰,100000,100.000000
11,10,Kyle Massey,0.334094,33.409446,9.111067,淘汰,100000,100.000000
11,10,Bristol Palin,0.307428,30.742771,8.555533,淘汰,100000,100.000000
12,1,Ralph Macchio,0.121105,12.110485,8.000000,存活,100000,100.000000
12,1,Kirstie Alley,0.116154,11.615436,7.666667,存活,100000,100.000000
12,1,Chelsea Kane,0.106724,10.672424,7.000000,存活,100000,100.000000
12,1,Romeo,0.096262,9.626247,6.333333,存活,100000,100.000000
12,1,Chris Jericho,0.095300,9.530010,6.333333,存活,100000,100.000000
12,1,Kendra Wilkinson,0.088891,8.889115,6.000000,存活,100000,100.000000
12,1,Sugar Ray Leonard,0.085706,8.570596,5.666667,存活,100000,100.000000
12,1,Hines Ward,0.084188,8.418810,7.000000,存活,100000,100.000000
12,1,Petra Nemcova,0.071851,7.185142,6.000000,存活,100000,100.000000
12,1,Wendy Williams,0.069514,6.951437,4.666667,存活,100000,100.000000
12,1,Mike Catherwood,0.064303,6.430298,4.333333,存活,100000,100.000000
12,2,Romeo,0.118306,11.830610,7.666667,存活,17455,17.455000
12,2,Chris Jericho,0.117147,11.714689,7.666667,存活,17455,17.455000
12,2,Ralph Macchio,0.109716,10.971641,7.000000,存活,17455,17.455000
12,2,Kirstie Alley,0.104563,10.456251,6.666667,存活,17455,17.455000
12,2,Kendra Wilkinson,0.096055,9.605478,6.333333,存活,17455,17.455000
12,2,Chelsea Kane,0.095333,9.533289,6.000000,存活,17455,17.455000
12,2,Hines Ward,0.094267,9.426739,7.666667,存活,17455,17.455000
12,2,Wendy Williams,0.093979,9.397912,5.666667,存活,17455,17.455000
12,2,Sugar Ray Leonard,0.092391,9.239129,5.666667,存活,17455,17.455000
12,2,Petra Nemcova,0.074373,7.437337,6.000000,存活,17455,17.455000
12,2,Mike Catherwood,0.003869,0.386924,5.666667,淘汰,17455,17.455000
12,3,Chelsea Kane,0.119992,11.999169,7.666667,存活,30828,30.828000
12,3,Kendra Wilkinson,0.114806,11.480585,7.666667,存活,30828,30.828000
12,3,Ralph Macchio,0.110060,11.006050,7.000000,存活,30828,30.828000
12,3,Kirstie Alley,0.109244,10.924439,7.000000,存活,30828,30.828000
12,3,Chris Jericho,0.107744,10.774352,7.000000,存活,30828,30.828000
12,3,Romeo,0.103896,10.389574,6.666667,存活,30828,30.828000
12,3,Hines Ward,0.102642,10.264230,8.333333,存活,30828,30.828000
12,3,Sugar Ray Leonard,0.102445,10.244502,6.666667,存活,30828,30.828000
12,3,Petra Nemcova,0.101586,10.158590,8.333333,存活,30828,30.828000
12,3,Wendy Williams,0.027585,2.758509,5.000000,淘汰,30828,30.828000
12,4,Chelsea Kane,0.145776,14.577644,8.666667,存活,15886,15.886000
12,4,Ralph Macchio,0.139132,13.913237,8.333333,存活,15886,15.886000
12,4,Romeo,0.126643,12.664307,7.666667,存活,15886,15.886000
12,4,Chris Jericho,0.125430,12.543003,7.666667,存活,15886,15.886000
12,4,Kendra Wilkinson,0.125274,12.527425,6.000000,存活,15886,15.886000
12,4,Kirstie Alley,0.123142,12.314233,7.333333,存活,15886,15.886000
12,4,Hines Ward,0.110715,11.071458,8.333333,存活,15886,15.886000
12,4,Petra Nemcova,0.100886,10.088639,7.666667,存活,15886,15.886000
12,4,Sugar Ray Leonard,0.003001,0.300053,7.000000,淘汰,15886,15.886000
12,5,Chelsea Kane,0.150441,15.044073,8.666667,存活,36586,36.586000
12,5,Romeo,0.148726,14.872613,8.666667,存活,36586,36.586000
12,5,Chris Jericho,0.147224,14.722445,8.666667,存活,36586,36.586000
12,5,Kirstie Alley,0.134076,13.407576,7.666667,存活,36586,36.586000
12,5,Ralph Macchio,0.128262,12.826181,7.333333,存活,36586,36.586000
12,5,Kendra Wilkinson,0.123748,12.374836,7.333333,存活,36586,36.586000
12,5,Hines Ward,0.123331,12.333112,9.000000,存活,36586,36.586000
12,5,Petra Nemcova,0.044192,4.419163,7.333333,淘汰,36586,36.586000
12,6,Chelsea Kane,0.173065,17.306488,9.333333,存活,40831,40.831000
12,6,Romeo,0.171134,17.113439,9.333333,存活,40831,40.831000
12,6,Kirstie Alley,0.160349,16.034870,8.666667,存活,40831,40.831000
12,6,Kendra Wilkinson,0.148848,14.884830,8.333333,存活,40831,40.831000
12,6,Ralph Macchio,0.148800,14.879977,8.000000,存活,40831,40.831000
12,6,Hines Ward,0.131974,13.197377,9.000000,存活,40831,40.831000
12,6,Chris Jericho,0.065830,6.583020,7.333333,淘汰,40831,40.831000
12,7,Kirstie Alley,0.219214,21.921445,7.500000,存活,16180,16.180000
12,7,Romeo,0.217209,21.720921,7.500000,存活,16180,16.180000
12,7,Ralph Macchio,0.190156,19.015615,8.250000,存活,16180,16.180000
12,7,Chelsea Kane,0.185159,18.515879,8.000000,存活,16180,16.180000
12,7,Hines Ward,0.153064,15.306417,8.250000,存活,16180,16.180000
12,7,Kendra Wilkinson,0.035197,3.519723,7.625000,淘汰,16180,16.180000
12,8,Ralph Macchio,0.292027,29.202729,7.666667,存活,16008,16.008000
12,8,Chelsea Kane,0.255951,25.595133,9.166667,存活,16008,16.008000
12,8,Kirstie Alley,0.246560,24.656017,8.833333,存活,16008,16.008000
12,8,Hines Ward,0.201159,20.115861,9.000000,存活,16008,16.008000
12,8,Romeo,0.004303,0.430259,8.666667,淘汰,16008,16.008000
12,9,Chelsea Kane,0.351666,35.166611,12.166667,存活,61063,61.063000
12,9,Kirstie Alley,0.266611,26.661140,9.000000,存活,61063,61.063000
12,9,Hines Ward,0.234797,23.479724,10.000000,存活,61063,61.063000
12,9,Ralph Macchio,0.146925,14.692524,8.000000,淘汰,61063,61.063000
12,10,Chelsea Kane,0.360253,36.025324,9.888867,淘汰,100000,100.000000
12,10,Kirstie Alley,0.343738,34.373788,9.333300,淘汰,100000,100.000000
12,10,Hines Ward,0.296009,29.600888,9.888867,淘汰,100000,100.000000
13,1,J.R. Martinez,0.110579,11.057944,7.333333,存活,20476,20.476000
13,1,Chynna Phillips,0.109769,10.976940,7.333333,存活,20476,20.476000
13,1,Hope Solo,0.103924,10.392352,7.000000,存活,20476,20.476000
13,1,Ricki Lake,0.100627,10.062671,6.666667,存活,20476,20.476000
13,1,Kristin Cavallari,0.092811,9.281149,6.333333,存活,20476,20.476000
13,1,David Arquette,0.091131,9.113142,6.000000,存活,20476,20.476000
13,1,Chaz Bono,0.083250,8.324994,5.666667,存活,20476,20.476000
13,1,Carson Kressley,0.083027,8.302733,5.666667,存活,20476,20.476000
13,1,Rob Kardashian,0.079138,7.913769,5.333333,存活,20476,20.476000
13,1,Nancy Grace,0.078467,7.846666,5.333333,存活,20476,20.476000
13,1,Elisabetta Canalis,0.061740,6.174014,5.000000,存活,20476,20.476000
13,1,Metta World Peace (Ron),0.005536,0.553627,4.666667,淘汰,20476,20.476000
13,2,Hope Solo,0.109376,10.937597,6.333333,存活,8256,8.256000
13,2,Ricki Lake,0.105977,10.597676,7.666667,存活,8256,8.256000
13,2,David Arquette,0.105707,10.570674,6.000000,存活,8256,8.256000
13,2,Carson Kressley,0.101637,10.163731,6.000000,存活,8256,8.256000
13,2,J.R. Martinez,0.100481,10.048103,7.333333,存活,8256,8.256000
13,2,Kristin Cavallari,0.097867,9.786726,7.333333,存活,8256,8.256000
13,2,Chaz Bono,0.096048,9.604801,5.666667,存活,8256,8.256000
13,2,Chynna Phillips,0.095530,9.552956,7.000000,存活,8256,8.256000
13,2,Rob Kardashian,0.092812,9.281205,7.000000,存活,8256,8.256000
13,2,Nancy Grace,0.092581,9.258097,7.000000,存活,8256,8.256000
13,2,Elisabetta Canalis,0.001984,0.198435,7.000000,淘汰,8256,8.256000
13,3,Carson Kressley,0.122228,12.222766,7.666667,存活,8392,8.392000
13,3,Ricki Lake,0.116311,11.631115,9.000000,存活,8392,8.392000
13,3,J.R. Martinez,0.112515,11.251493,8.666667,存活,8392,8.392000
13,3,Nancy Grace,0.111627,11.162715,7.000000,存活,8392,8.392000
13,3,Chynna Phillips,0.111173,11.117339,8.666667,存活,8392,8.392000
13,3,Rob Kardashian,0.110859,11.085918,8.000000,存活,8392,8.392000
13,3,Hope Solo,0.109352,10.935202,8.000000,存活,8392,8.392000
13,3,David Arquette,0.108252,10.825221,8.000000,存活,8392,8.392000
13,3,Chaz Bono,0.095723,9.572279,6.000000,存活,8392,8.392000
13,3,Kristin Cavallari,0.001960,0.195953,8.000000,淘汰,8392,8.392000
13,4,Ricki Lake,0.145637,14.563651,9.666667,存活,11560,11.560000
13,4,J.R. Martinez,0.130219,13.021936,8.666667,存活,11560,11.560000
13,4,Carson Kressley,0.125253,12.525289,6.666667,存活,11560,11.560000
13,4,Nancy Grace,0.122555,12.255511,7.000000,存活,11560,11.560000
13,4,Chaz Bono,0.122132,12.213202,7.000000,存活,11560,11.560000
13,4,Hope Solo,0.118796,11.879596,8.000000,存活,11560,11.560000
13,4,David Arquette,0.116730,11.673020,7.666667,存活,11560,11.560000
13,4,Rob Kardashian,0.115962,11.596161,8.000000,存活,11560,11.560000
13,4,Chynna Phillips,0.002716,0.271635,7.000000,淘汰,11560,11.560000
13,5,J.R. Martinez,0.159639,15.963932,9.333333,存活,36717,36.717000
13,5,David Arquette,0.143482,14.348179,8.333333,存活,36717,36.717000
13,5,Rob Kardashian,0.138387,13.838674,8.333333,存活,36717,36.717000
13,5,Ricki Lake,0.137303,13.730343,8.000000,存活,36717,36.717000
13,5,Hope Solo,0.135412,13.541207,8.000000,存活,36717,36.717000
13,5,Nancy Grace,0.122175,12.217504,7.333333,存活,36717,36.717000
13,5,Chaz Bono,0.116221,11.622096,7.000000,存活,36717,36.717000
13,5,Carson Kressley,0.047381,4.738064,6.333333,淘汰,36717,36.717000
13,6,Ricki Lake,0.187324,18.732359,9.666667,存活,40866,40.866000
13,6,J.R. Martinez,0.187142,18.714247,9.666667,存活,40866,40.866000
13,6,Nancy Grace,0.150009,15.000871,8.000000,存活,40866,40.866000
13,6,David Arquette,0.149740,14.974036,7.666667,存活,40866,40.866000
13,6,Rob Kardashian,0.138178,13.817805,7.333333,存活,40866,40.866000
13,6,Hope Solo,0.128252,12.825190,6.666667,存活,40866,40.866000
13,6,Chaz Bono,0.059355,5.935492,6.333333,淘汰,40866,40.866000
13,7,Nancy Grace,0.220063,22.006284,7.333333,存活,16011,16.011000
13,7,Ricki Lake,0.204894,20.489415,8.833333,存活,16011,16.011000
13,7,Rob Kardashian,0.192284,19.228433,8.500000,存活,16011,16.011000
13,7,Hope Solo,0.192083,19.208258,8.333333,存活,16011,16.011000
13,7,J.R. Martinez,0.186743,18.674325,8.000000,存活,16011,16.011000
13,7,David Arquette,0.003933,0.393285,7.833333,淘汰,16011,16.011000
13,8,J.R. Martinez,0.252192,25.219185,10.000000,存活,52918,52.918000
13,8,Ricki Lake,0.219218,21.921835,8.666667,存活,52918,52.918000
13,8,Hope Solo,0.215644,21.564447,8.666667,存活,52918,52.918000
13,8,Rob Kardashian,0.207498,20.749807,8.500000,存活,52918,52.918000
13,8,Nancy Grace,0.105447,10.544725,7.333333,淘汰,52918,52.918000
13,9,Ricki Lake,0.308813,30.881334,11.166633,存活,60816,60.816000
13,9,Rob Kardashian,0.289562,28.956244,10.833267,存活,60816,60.816000
13,9,J.R. Martinez,0.261316,26.131567,9.333333,存活,60816,60.816000
13,9,Hope Solo,0.140309,14.030855,8.166600,淘汰,60816,60.816000
13,10,J.R. Martinez,0.336319,33.631910,9.388833,淘汰,100000,100.000000
13,10,Ricki Lake,0.335440,33.543953,9.333300,淘汰,100000,100.000000
13,10,Rob Kardashian,0.328241,32.824137,9.444400,淘汰,100000,100.000000
14,1,Jaleel White,0.101703,10.170269,8.666667,存活,100000,100.000000
14,1,Sherri Sheperd,0.090336,9.033559,7.666667,存活,100000,100.000000
14,1,Jack Wagner,0.090326,9.032618,7.666667,存活,100000,100.000000
14,1,Roshon Fegan,0.090320,9.032046,7.666667,存活,100000,100.000000
14,1,Gladys Knight,0.089586,8.958643,7.666667,存活,100000,100.000000
14,1,Donald Driver,0.081272,8.127192,7.000000,存活,100000,100.000000
14,1,Katherine Jenkins,0.081003,8.100259,8.666667,存活,100000,100.000000
14,1,Maria Menounos,0.079831,7.983112,7.000000,存活,100000,100.000000
14,1,Melissa Gilbert,0.079058,7.905806,6.666667,存活,100000,100.000000
14,1,Gavin DeGraw,0.078451,7.845065,6.666667,存活,100000,100.000000
14,1,William Levy,0.075798,7.579847,8.000000,存活,100000,100.000000
14,1,Martina Navratilova,0.062316,6.231583,6.666667,存活,100000,100.000000
14,2,Roshon Fegan,0.106001,10.600103,8.666667,存活,26828,26.828000
14,2,Maria Menounos,0.098286,9.828629,8.333333,存活,26828,26.828000
14,2,Donald Driver,0.096732,9.673150,8.000000,存活,26828,26.828000
14,2,Sherri Sheperd,0.094206,9.420573,7.666667,存活,26828,26.828000
14,2,Jaleel White,0.090595,9.059480,7.333333,存活,26828,26.828000
14,2,Jack Wagner,0.086455,8.645466,7.000000,存活,26828,26.828000
14,2,Gavin DeGraw,0.085968,8.596785,7.000000,存活,26828,26.828000
14,2,Katherine Jenkins,0.084749,8.474875,8.666667,存活,26828,26.828000
14,2,Melissa Gilbert,0.082645,8.264467,6.666667,存活,26828,26.828000
14,2,William Levy,0.081839,8.183891,8.333333,存活,26828,26.828000
14,2,Gladys Knight,0.077339,7.733937,6.333333,存活,26828,26.828000
14,2,Martina Navratilova,0.015186,1.518643,5.666667,淘汰,26828,26.828000
14,3,Gladys Knight,0.104290,10.428997,8.000000,存活,14125,14.125000
14,3,Gavin DeGraw,0.103991,10.399073,8.000000,存活,14125,14.125000
14,3,Sherri Sheperd,0.103099,10.309882,8.000000,存活,14125,14.125000
14,3,Melissa Gilbert,0.102873,10.287309,8.000000,存活,14125,14.125000
14,3,Maria Menounos,0.101468,10.146762,9.000000,存活,14125,14.125000
14,3,Donald Driver,0.099742,9.974172,8.666667,存活,14125,14.125000
14,3,Jaleel White,0.098871,9.887116,8.333333,存活,14125,14.125000
14,3,Roshon Fegan,0.097495,9.749454,8.333333,存活,14125,14.125000
14,3,Katherine Jenkins,0.090530,9.052953,9.666667,存活,14125,14.125000
14,3,William Levy,0.087800,8.780001,9.333333,存活,14125,14.125000
14,3,Jack Wagner,0.009843,0.984281,8.000000,淘汰,14125,14.125000
14,4,Donald Driver,0.127730,12.772979,9.000000,存活,15953,15.953000
14,4,Roshon Fegan,0.124736,12.473565,8.666667,存活,15953,15.953000
14,4,Gladys Knight,0.123011,12.301095,6.666667,存活,15953,15.953000
14,4,Maria Menounos,0.120089,12.008936,8.666667,存活,15953,15.953000
14,4,Gavin DeGraw,0.110480,11.047990,7.666667,存活,15953,15.953000
14,4,Melissa Gilbert,0.106283,10.628311,7.333333,存活,15953,15.953000
14,4,Jaleel White,0.106049,10.604856,7.333333,存活,15953,15.953000
14,4,Katherine Jenkins,0.092374,9.237418,8.000000,存活,15953,15.953000
14,4,William Levy,0.086625,8.662474,7.333333,存活,15953,15.953000
14,4,Sherri Sheperd,0.002624,0.262376,7.000000,淘汰,15953,15.953000
14,5,Donald Driver,0.132941,13.294112,9.000000,存活,33320,33.320000
14,5,Roshon Fegan,0.130398,13.039840,8.666667,存活,33320,33.320000
14,5,Maria Menounos,0.130120,13.012035,9.000000,存活,33320,33.320000
14,5,Jaleel White,0.120781,12.078115,8.000000,存活,33320,33.320000
14,5,William Levy,0.116282,11.628224,9.666667,存活,33320,33.320000
14,5,Katherine Jenkins,0.115959,11.595941,9.666667,存活,33320,33.320000
14,5,Gladys Knight,0.110117,11.011701,7.333333,存活,33320,33.320000
14,5,Melissa Gilbert,0.105614,10.561449,7.000000,存活,33320,33.320000
14,5,Gavin DeGraw,0.037786,3.778582,6.333333,淘汰,33320,33.320000
14,6,Jaleel White,0.161519,16.151942,12.333267,存活,36394,36.394000
14,6,Donald Driver,0.146345,14.634468,11.333300,存活,36394,36.394000
14,6,Katherine Jenkins,0.135992,13.599164,12.999967,存活,36394,36.394000
14,6,Melissa Gilbert,0.132204,13.220380,10.000000,存活,36394,36.394000
14,6,William Levy,0.127211,12.721143,12.000000,存活,36394,36.394000
14,6,Maria Menounos,0.126881,12.688086,9.999967,存活,36394,36.394000
14,6,Roshon Fegan,0.123421,12.342073,9.333267,存活,36394,36.394000
14,6,Gladys Knight,0.046427,4.642744,8.000000,淘汰,36394,36.394000
14,7,Melissa Gilbert,0.201128,20.112850,7.833333,存活,16138,16.138000
14,7,Maria Menounos,0.178442,17.844235,9.500000,存活,16138,16.138000
14,7,Donald Driver,0.168950,16.894962,8.833333,存活,16138,16.138000
14,7,Roshon Fegan,0.168664,16.866410,8.666667,存活,16138,16.138000
14,7,Katherine Jenkins,0.141135,14.113475,9.000000,存活,16138,16.138000
14,7,William Levy,0.138695,13.869518,8.833333,存活,16138,16.138000
14,7,Jaleel White,0.002986,0.298551,8.500000,淘汰,16138,16.138000
14,8,Donald Driver,0.216145,21.614474,9.166667,存活,28950,28.950000
14,8,Maria Menounos,0.206244,20.624377,8.833333,存活,28950,28.950000
14,8,Katherine Jenkins,0.177542,17.754193,9.166667,存活,28950,28.950000
14,8,William Levy,0.173427,17.342730,9.500000,存活,28950,28.950000
14,8,Roshon Fegan,0.160311,16.031144,9.333333,淘汰,28950,28.950000
14,8,Melissa Gilbert,0.066331,6.633081,8.500000,淘汰,28950,28.950000
14,9,Donald Driver,0.379540,37.953967,9.500000,存活,10359,10.359000
14,9,William Levy,0.315208,31.520773,9.666667,存活,10359,10.359000
14,9,Katherine Jenkins,0.301307,30.130710,9.333333,存活,10359,10.359000
14,9,Maria Menounos,0.003946,0.394550,9.833333,淘汰,10359,10.359000
14,10,Donald Driver,0.370768,37.076768,9.888867,淘汰,100000,100.000000
14,10,Katherine Jenkins,0.314840,31.483951,10.000000,淘汰,100000,100.000000
14,10,William Levy,0.314393,31.439281,9.888867,淘汰,100000,100.000000
15,1,Emmitt Smith,0.095704,9.570378,8.166667,存活,25480,25.480000
15,1,Sabrina Bryan,0.090400,9.040029,7.500000,存活,25480,25.480000
15,1,Shawn Johnson,0.086191,8.619058,7.333333,存活,25480,25.480000
15,1,Apolo Anton Ohno,0.086126,8.612623,7.333333,存活,25480,25.480000
15,1,Drew Lachey,0.085725,8.572543,7.166667,存活,25480,25.480000
15,1,Kelly Monaco,0.085610,8.561019,7.166667,存活,25480,25.480000
15,1,Joey Fatone,0.081116,8.111580,6.833333,存活,25480,25.480000
15,1,Melissa Rycroft,0.081013,8.101337,7.000000,存活,25480,25.480000
15,1,Gilles Marini,0.077154,7.715384,8.000000,存活,25480,25.480000
15,1,Kirstie Alley,0.076277,7.627667,6.333333,存活,25480,25.480000
15,1,Bristol Palin,0.075499,7.549939,6.500000,存活,25480,25.480000
15,1,Helio Castroneves,0.066513,6.651336,7.166667,存活,25480,25.480000
15,1,Pamela Anderson,0.012671,1.267106,5.666667,淘汰,25480,25.480000
15,2,Kelly Monaco,0.106483,10.648325,7.333333,存活,8316,8.316000
15,2,Kirstie Alley,0.101658,10.165824,7.000000,存活,8316,8.316000
15,2,Sabrina Bryan,0.099859,9.985886,8.666667,存活,8316,8.316000
15,2,Emmitt Smith,0.095661,9.566148,7.500000,存活,8316,8.316000
15,2,Drew Lachey,0.094992,9.499184,7.500000,存活,8316,8.316000
15,2,Shawn Johnson,0.093247,9.324702,8.333333,存活,8316,8.316000
